"master_id","id","day","amount","dollar_amount"
1544,129,3.28571428571429,2,19.16
1544,129,6.14285714285714,1,13.97
1544,129,8.42857142857143,1,11.77
1544,129,8.73297091605408,0,0
1560,130,0.857142857142857,1,12.77
1560,130,10.4285714285714,1,14.37
1560,130,24.1428571428571,2,28.74
1560,130,26.8571428571429,1,14.96
1560,130,27.2106065962996,0,0
1561,131,0.857142857142857,4,49.87
1561,131,44.7142857142857,6,66.94
1561,131,62.5851234127102,0,0
1568,132,0.857142857142857,1,27.99
1568,132,24.8571428571429,4,71.66
1568,132,43.3840497921753,0,0
1583,133,0.857142857142857,1,13.7
1583,133,14,1,11.77
1583,133,29.2857142857143,1,15.96
1583,133,55,1,9.49
1583,133,61.1428571428571,1,11.49
1583,133,64,1,12.99
1583,133,74,1,12.58
1583,133,74.8571428571429,1,9.99
1583,133,80.5080230422152,0,0
1585,134,0.857142857142857,1,8.77
1585,134,72.7142857142857,1,15.99
1585,134,131.926170493642,0,0
1596,135,0.857142857142857,2,35.36
1596,135,24.2857142857143,2,19.54
1596,135,48.7142857142857,4,44.96
1596,135,58,3,32.74
1596,135,64.1338777132998,0,0
1605,136,0.857142857142857,2,44.98
1605,136,5,2,19.96
1605,136,8.28571428571429,1,26.99
1605,136,13.5265818661345,0,0
1618,137,0.857142857142857,1,12.97
1618,137,2.54061560831698,0,0
1623,138,0.857142857142857,1,14.99
1623,138,7.57142857142857,2,29.98
1623,138,17.7142857142857,5,73.62
1623,138,47.1428571428571,8,106.42
1623,138,63.1428571428571,3,30.4
1623,138,63.4285714285714,1,9.49
1623,138,69.8571428571429,7,97.95
1623,138,84.7488321313369,0,0
1627,139,0.857142857142857,1,11.77
1627,139,3,2,29.33
1627,139,6.03900600540718,0,0
1631,140,0.857142857142857,1,11.77
1631,140,16.5714285714286,2,23.54
1631,140,19.799506204735,0,0
1640,141,0.857142857142857,7,79.99
1640,141,1.41490510791274,0,0
1647,142,0.857142857142857,2,59.98
1647,142,1,2,27.14
1647,142,1.14285714285714,4,51.66
1647,142,5.14285714285714,1,12.97
1647,142,5.28571428571429,2,26.14
1647,142,7.71428571428571,3,59.97
1647,142,53.1428571428571,1,13.99
1647,142,57,2,22.98
1647,142,68.8846946135496,0,0
1655,143,0.857142857142857,2,26.73
1655,143,3.28571428571429,1,14.96
1655,143,29.4285714285714,1,15.36
1655,143,44.2641797969339,0,0
1661,144,0.857142857142857,1,174.99
1661,144,2.85714285714286,2,45.35
1661,144,7.28571428571429,1,17.9
1661,144,8.28571428571429,1,15.7
1661,144,18.8571428571429,2,26.73
1661,144,29.8571428571429,1,31.03
1661,144,32.1428571428571,1,17.95
1661,144,35,1,5.78
1661,144,41.7142857142857,1,29.99
1661,144,41.8571428571429,1,11.49
1661,144,45,1,25.49
1661,144,58.1428571428571,1,14.49
1661,144,74.8571428571429,1,29.99
1661,144,85.7840367243369,0,0
1663,145,0.857142857142857,1,14.96
1663,145,3,1,14.96
1663,145,36.5714285714286,1,22.99
1663,145,60.7767420865019,0,0
1664,146,0.857142857142857,5,70.42
1664,146,2.18909335728469,0,0
1668,147,0.857142857142857,1,13.97
1668,147,5.28571428571429,1,14.39
1668,147,19.1428571428571,2,41.95
1668,147,26.4285714285714,2,43.57
1668,147,30.1428571428571,1,9.77
1668,147,30.1428571428571,1,9.77
1668,147,49.1428571428571,1,14.99
1668,147,61.9581017926126,0,0
1669,148,0.857142857142857,1,9.98
1669,148,2.28571428571429,3,44.32
1669,148,3.71428571428571,1,39.47
1669,148,9,2,73.98
1669,148,11,1,7.98
1669,148,11.7142857142857,1,12.77
1669,148,14.1428571428571,1,29.95
1669,148,30.8571428571429,3,30.54
1669,148,32.8571428571429,1,12.25
1669,148,32.8571428571429,1,17.7
1669,148,33.7142857142857,3,17.37
1669,148,33.8571428571429,2,26.73
1669,148,36.1428571428571,1,12.99
1669,148,37,8,43.92
1669,148,38.7142857142857,1,11.49
1669,148,39.7142857142857,2,24.48
1669,148,42.8571428571429,1,20.99
1669,148,48.8571428571429,2,27.98
1669,148,61.8571428571429,1,11.19
1669,148,61.8571428571429,2,25.98
1669,148,62.2857142857143,2,33.98
1669,148,66.9412886980972,0,0
1686,149,0.857142857142857,1,13.97
1686,149,48.8571428571429,2,25.98
1686,149,56.2857142857143,2,28.48
1686,149,59.2857142857143,3,35.47
1686,149,67.5714285714286,1,21.22
1686,149,67.5714285714286,1,12.99
1686,149,68.8571428571429,1,15.99
1686,149,71.4408437396134,0,0
1696,150,0.857142857142857,4,46.48
1696,150,3,3,35.31
1696,150,4.71428571428571,2,26.14
1696,150,30.1428571428571,2,28.93
1696,150,33.8571428571429,2,23.74
1696,150,45.2857142857143,2,22.48
1696,150,46.7142857142857,1,12.99
1696,150,50.4718966534247,0,0
1705,151,0.857142857142857,1,11.77
1705,151,7.57142857142857,4,59.84
1705,151,27.7142857142857,1,14.79
1705,151,35.7142857142857,1,10.77
1705,151,36.1428571428571,1,14.37
1705,151,40.5552199401494,0,0
1712,152,0.857142857142857,1,30.97
1712,152,2.66748027397054,0,0
1733,153,0.857142857142857,1,11.77
1733,153,1.33565841508763,0,0
1739,154,0.857142857142857,1,15.36
1739,154,3.71428571428571,1,16.7
1739,154,4.32805234659463,0,0
1753,155,0.857142857142857,1,0
1753,155,0.991888885718903,0,0
1758,156,0.857142857142857,1,11.77
1758,156,7.28571428571429,2,34.32
1758,156,14.0470517649581,0,0
1760,157,0.857142857142857,1,11.99
1760,157,1.28571428571429,1,9.97
1760,157,1.85714285714286,1,13.97
1760,157,2.57142857142857,3,46.08
1760,157,3,1,5.99
1760,157,4,2,27.94
1760,157,4.71428571428571,2,23.98
1760,157,6.42857142857143,4,55.47
1760,157,10.2857142857143,1,14.99
1760,157,11.1428571428571,1,14.96
1760,157,13,1,14.96
1760,157,13.2857142857143,5,72.44
1760,157,13.8571428571429,2,27.94
1760,157,15.2857142857143,1,14.96
1760,157,15.2857142857143,1,11.97
1760,157,15.5714285714286,1,14.96
1760,157,17.5714285714286,1,12.77
1760,157,18.1428571428571,1,14.96
1760,157,19.1428571428571,1,12.77
1760,157,21.7142857142857,3,41.69
1760,157,25.2857142857143,2,29.92
1760,157,26.5714285714286,1,15.36
1760,157,28.8571428571429,1,15.96
1760,157,30.1428571428571,1,14.96
1760,157,30.5714285714286,1,14.96
1760,157,33,2,29.92
1760,157,35.4285714285714,1,15.36
1760,157,36.1428571428571,3,39.97
1760,157,36.8571428571429,2,25.98
1760,157,38.4285714285714,4,57.96
1760,157,38.5714285714286,4,48.46
1760,157,39.8571428571429,1,12.49
1760,157,42.4285714285714,2,25.98
1760,157,42.4285714285714,1,13.99
1760,157,43.5714285714286,1,12.99
1760,157,46.5714285714286,1,13.99
1760,157,46.8571428571429,2,29.98
1760,157,46.8571428571429,1,7.49
1760,157,50,1,12.99
1760,157,50.1428571428571,2,25.98
1760,157,51,1,12.99
1760,157,52.2857142857143,1,12.99
1760,157,55.8571428571429,1,14.99
1760,157,61.8571428571429,2,42.98
1760,157,66.5714285714286,1,11.88
1760,157,71.5714285714286,3,60.45
1760,157,75.1428571428571,4,37.96
1760,157,78.8384910313919,0,0
1783,158,1,1,14.37
1783,158,1.58814604440704,0,0
1792,159,1,2,30.36
1792,159,1.14285714285714,4,59.06
1792,159,3.85714285714286,3,50.97
1792,159,25.7142857142857,2,29.73
1792,159,29.6494619623492,0,0
1809,160,1,2,31.54
1809,160,1.23207857692614,0,0
1825,161,1,4,63.93
1825,161,74.8571428571429,1,14.49
1825,161,85.843836367862,0,0
1828,162,1,2,26.14
1828,162,3,3,46.28
1828,162,5.80784525722265,0,0
1839,163,1,1,73.3
1839,163,1.01561125135049,0,0
1845,164,1,1,17.7
1845,164,3.42857142857143,10,139.7
1845,164,11.8571428571429,6,78.22
1845,164,14.7142857142857,4,52.68
1845,164,24.8571428571429,3,40.7
1845,164,27.7142857142857,5,69.63
1845,164,27.8571428571429,2,26.74
1845,164,28.8571428571429,4,57.45
1845,164,33.7142857142857,6,72.82
1845,164,35.1428571428571,4,49.48
1845,164,38,3,36.97
1845,164,42,5,72.95
1845,164,52.8571428571429,2,24.48
1845,164,53,4,107.96
1845,164,57.1428571428571,2,29.06
1845,164,63.8571428571429,1,8.49
1845,164,65.7142857142857,2,26.48
1845,164,71.9866355027252,0,0
1858,165,1,2,24.98
1858,165,1,2,28.74
1858,165,2.41738288989291,0,0
1877,166,1,3,49.08
1877,166,56.1428571428571,4,51.96
1877,166,108.141331937696,0,0
1890,167,1,1,12.49
1890,167,5,4,49.96
1890,167,9.71428571428571,2,13.58
1890,167,10.4285714285714,1,12.79
1890,167,15,2,24.98
1890,167,19,7,100.93
1890,167,19.1428571428571,3,32.3
1890,167,19.2857142857143,2,11.58
1890,167,19.7142857142857,2,20.76
1890,167,19.8571428571429,3,28.81
1890,167,22.2857142857143,1,5.78
1890,167,24.8571428571429,1,12.25
1890,167,29,1,4.99
1890,167,29.1428571428571,1,12.25
1890,167,40.8571428571429,4,49.96
1890,167,41.7142857142857,1,11.49
1890,167,42.2857142857143,2,24.98
1890,167,44.2857142857143,4,35.96
1890,167,45.8571428571429,1,12.49
1890,167,46.1428571428571,3,47.97
1890,167,47.7142857142857,2,16.98
1890,167,52.2857142857143,2,53.48
1890,167,52.8571428571429,4,63.96
1890,167,53.5714285714286,5,105.95
1890,167,55.8571428571429,5,66.95
1890,167,57.7142857142857,2,24.98
1890,167,59,1,11.02
1890,167,63.2857142857143,1,5.99
1890,167,64.4285714285714,3,40.97
1890,167,71,3,41.97
1890,167,72.6177563617627,0,0
1894,168,1,1,14.37
1894,168,2.14864963945001,0,0
1908,169,1,2,25.77
1908,169,1.93371431715786,0,0
1919,170,1,1,18.99
1919,170,38.4285714285714,1,14.49
1919,170,47.4285714285714,1,13.99
1919,170,66.4285714285714,1,14.49
1919,170,80.4025737107066,0,0
1928,171,1,1,64.99
1928,171,2.4033140707761,0,0
1944,172,1,1,51.37
1944,172,1.22862988570705,0,0
1956,173,1,8,93.57
1956,173,1.17741304868832,0,0
1971,174,1,1,18.36
1971,174,1.86670579621568,0,0
1985,175,1,1,6.79
1985,175,1.60618575382978,0,0
1402,176,1.14285714285714,10,166.3
1402,176,1.81423356769873,0,0
1763,177,1.14285714285714,1,12.49
1763,177,1.37543518528608,0,0
1893,178,1.14285714285714,5,63.29
1893,178,2.28571428571429,6,70.62
1893,178,12.2857142857143,2,38.93
1893,178,19.7142857142857,3,41.31
1893,178,25.5714285714286,1,11.77
1893,178,31.5714285714286,1,17.7
1893,178,34,2,30.72
1893,178,45,3,45.47
1893,178,47.1428571428571,2,25.98
1893,178,53.8571428571429,2,25.98
1893,178,54.2857142857143,2,25.98
1893,178,59.4285714285714,2,23.98
1893,178,60.4285714285714,2,25.98
1893,178,62.2857142857143,2,25.98
1893,178,70.1428571428571,1,15.49
1893,178,78.574249730206,0,0
1991,179,1.14285714285714,4,47.08
1991,179,4.71428571428571,3,29.97
1991,179,5.57142857142857,4,68.45
1991,179,8.57142857142857,2,55.96
1991,179,11.7142857142857,5,62.93
1991,179,15,3,40.7
1991,179,24.4285714285714,3,47.28
1991,179,27.5714285714286,2,31.76
1991,179,37.2857142857143,4,56.96
1991,179,46.5714285714286,1,9.99
1991,179,46.5714285714286,2,98.98
1991,179,47.5714285714286,1,39.49
1991,179,51.4285714285714,3,38.97
1991,179,54.7142857142857,5,70.47
1991,179,59.5714285714286,4,56.05
1991,179,65.8571428571429,3,43.36
1991,179,66,1,21.99
1991,179,67.4945777878791,0,0
2005,180,1.14285714285714,1,17.96
2005,180,1.49932129601283,0,0
2030,181,1.14285714285714,1,15.76
2030,181,2.61197687093435,0,0
2049,182,1.14285714285714,1,12.97
2049,182,1.47154046701533,0,0
2053,183,1.14285714285714,1,15.36
2053,183,6.14285714285714,1,15.76
2053,183,45.2857142857143,2,20.98
2053,183,67.8571428571429,2,16.98
2053,183,70.2857142857143,1,14.99
2053,183,93.2579044655631,0,0
2071,184,1.14285714285714,1,8.77
2071,184,1.90011035478009,0,0
2072,185,1.14285714285714,3,27.55
2072,185,1.42857142857143,2,27.94
2072,185,2.42857142857143,2,29.78
2072,185,7.57142857142857,1,14.96
2072,185,37.2857142857143,3,62.97
