"master_id","id","day","amount","dollar_amount"
1705,151,36.1428571428571,1,14.37
1712,152,0.857142857142857,1,30.97
1733,153,0.857142857142857,1,11.77
1739,154,0.857142857142857,1,15.36
1739,154,3.71428571428571,1,16.7
1753,155,0.857142857142857,1,0
1758,156,0.857142857142857,1,11.77
1758,156,7.28571428571429,2,34.32
1760,157,0.857142857142857,1,11.99
1760,157,1.28571428571429,1,9.97
1760,157,1.85714285714286,1,13.97
1760,157,2.57142857142857,3,46.08
1760,157,3,1,5.99
1760,157,4,2,27.94
1760,157,4.71428571428571,2,23.98
1760,157,6.42857142857143,4,55.47
1760,157,10.2857142857143,1,14.99
1760,157,11.1428571428571,1,14.96
1760,157,13,1,14.96
1760,157,13.2857142857143,5,72.44
1760,157,13.8571428571429,2,27.94
1760,157,15.2857142857143,1,14.96
1760,157,15.2857142857143,1,11.97
1760,157,15.5714285714286,1,14.96
1760,157,17.5714285714286,1,12.77
1760,157,18.1428571428571,1,14.96
1760,157,19.1428571428571,1,12.77
1760,157,21.7142857142857,3,41.69
1760,157,25.2857142857143,2,29.92
1760,157,26.5714285714286,1,15.36
1760,157,28.8571428571429,1,15.96
1760,157,30.1428571428571,1,14.96
1760,157,30.5714285714286,1,14.96
1760,157,33,2,29.92
1760,157,35.4285714285714,1,15.36
1760,157,36.1428571428571,3,39.97
1760,157,36.8571428571429,2,25.98
1760,157,38.4285714285714,4,57.96
1760,157,38.5714285714286,4,48.46
1760,157,39.8571428571429,1,12.49
1760,157,42.4285714285714,2,25.98
1760,157,42.4285714285714,1,13.99
1760,157,43.5714285714286,1,12.99
1760,157,46.5714285714286,1,13.99
1760,157,46.8571428571429,2,29.98
1760,157,46.8571428571429,1,7.49
1760,157,50,1,12.99
1760,157,50.1428571428571,2,25.98
1760,157,51,1,12.99
1760,157,52.2857142857143,1,12.99
1760,157,55.8571428571429,1,14.99
1760,157,61.8571428571429,2,42.98
1760,157,66.5714285714286,1,11.88
1760,157,71.5714285714286,3,60.45
1760,157,75.1428571428571,4,37.96
1783,158,1,1,14.37
1792,159,1,2,30.36
1792,159,1.14285714285714,4,59.06
1792,159,3.85714285714286,3,50.97
1792,159,25.7142857142857,2,29.73
1809,160,1,2,31.54
1825,161,1,4,63.93
1825,161,74.8571428571429,1,14.49
1828,162,1,2,26.14
1828,162,3,3,46.28
1839,163,1,1,73.3
1845,164,1,1,17.7
1845,164,3.42857142857143,10,139.7
1845,164,11.8571428571429,6,78.22
1845,164,14.7142857142857,4,52.68
1845,164,24.8571428571429,3,40.7
1845,164,27.7142857142857,5,69.63
1845,164,27.8571428571429,2,26.74
1845,164,28.8571428571429,4,57.45
1845,164,33.7142857142857,6,72.82
1845,164,35.1428571428571,4,49.48
1845,164,38,3,36.97
1845,164,42,5,72.95
1845,164,52.8571428571429,2,24.48
1845,164,53,4,107.96
1845,164,57.1428571428571,2,29.06
1845,164,63.8571428571429,1,8.49
1845,164,65.7142857142857,2,26.48
1858,165,1,2,24.98
1858,165,1,2,28.74
1877,166,1,3,49.08
1877,166,56.1428571428571,4,51.96
1890,167,1,1,12.49
1890,167,5,4,49.96
1890,167,9.71428571428571,2,13.58
1890,167,10.4285714285714,1,12.79
1890,167,15,2,24.98
1890,167,19,7,100.93
1890,167,19.1428571428571,3,32.3
1890,167,19.2857142857143,2,11.58
1890,167,19.7142857142857,2,20.76
1890,167,19.8571428571429,3,28.81
1890,167,22.2857142857143,1,5.78
1890,167,24.8571428571429,1,12.25
1890,167,29,1,4.99
1890,167,29.1428571428571,1,12.25
1890,167,40.8571428571429,4,49.96
1890,167,41.7142857142857,1,11.49
1890,167,42.2857142857143,2,24.98
1890,167,44.2857142857143,4,35.96
1890,167,45.8571428571429,1,12.49
1890,167,46.1428571428571,3,47.97
1890,167,47.7142857142857,2,16.98
1890,167,52.2857142857143,2,53.48
1890,167,52.8571428571429,4,63.96
1890,167,53.5714285714286,5,105.95
1890,167,55.8571428571429,5,66.95
1890,167,57.7142857142857,2,24.98
1890,167,59,1,11.02
1890,167,63.2857142857143,1,5.99
1890,167,64.4285714285714,3,40.97
1890,167,71,3,41.97
1894,168,1,1,14.37
1908,169,1,2,25.77
1919,170,1,1,18.99
1919,170,38.4285714285714,1,14.49
1919,170,47.4285714285714,1,13.99
1919,170,66.4285714285714,1,14.49
1928,171,1,1,64.99
1944,172,1,1,51.37
1956,173,1,8,93.57
1971,174,1,1,18.36
1985,175,1,1,6.79
1402,176,1.14285714285714,10,166.3
1763,177,1.14285714285714,1,12.49
1893,178,1.14285714285714,5,63.29
1893,178,2.28571428571429,6,70.62
1893,178,12.2857142857143,2,38.93
1893,178,19.7142857142857,3,41.31
1893,178,25.5714285714286,1,11.77
1893,178,31.5714285714286,1,17.7
1893,178,34,2,30.72
1893,178,45,3,45.47
1893,178,47.1428571428571,2,25.98
1893,178,53.8571428571429,2,25.98
1893,178,54.2857142857143,2,25.98
1893,178,59.4285714285714,2,23.98
1893,178,60.4285714285714,2,25.98
1893,178,62.2857142857143,2,25.98
1893,178,70.1428571428571,1,15.49
1991,179,1.14285714285714,4,47.08
1991,179,4.71428571428571,3,29.97
1991,179,5.57142857142857,4,68.45
1991,179,8.57142857142857,2,55.96
1991,179,11.7142857142857,5,62.93
1991,179,15,3,40.7
1991,179,24.4285714285714,3,47.28
1991,179,27.5714285714286,2,31.76
1991,179,37.2857142857143,4,56.96
1991,179,46.5714285714286,1,9.99
1991,179,46.5714285714286,2,98.98
1991,179,47.5714285714286,1,39.49
1991,179,51.4285714285714,3,38.97
1991,179,54.7142857142857,5,70.47
1991,179,59.5714285714286,4,56.05
1991,179,65.8571428571429,3,43.36
1991,179,66,1,21.99
2005,180,1.14285714285714,1,17.96
2030,181,1.14285714285714,1,15.76
2049,182,1.14285714285714,1,12.97
2053,183,1.14285714285714,1,15.36
2053,183,6.14285714285714,1,15.76
2053,183,45.2857142857143,2,20.98
2053,183,67.8571428571429,2,16.98
2053,183,70.2857142857143,1,14.99
2071,184,1.14285714285714,1,8.77
2072,185,1.14285714285714,3,27.55
2072,185,1.42857142857143,2,27.94
2072,185,2.42857142857143,2,29.78
2072,185,7.57142857142857,1,14.96
2072,185,37.2857142857143,3,62.97
2072,185,44,2,10.98
2072,185,75.2857142857143,1,20.99
2087,186,1.14285714285714,1,14.96
2099,187,1.14285714285714,1,13.97
2099,187,5.28571428571429,1,13.77
2099,187,9,1,9.97
2099,187,59.2857142857143,1,12.49
2102,188,1.14285714285714,1,3.99
2102,188,11.1428571428571,2,23.76
2102,188,12.8571428571429,3,44.69
2102,188,22.2857142857143,3,45.51
2102,188,50.8571428571429,3,41.47
2104,189,1.14285714285714,4,51.86
2104,189,5,1,11.77
2104,189,6.71428571428571,2,29.13
2104,189,7.14285714285714,3,44.49
2109,190,1.14285714285714,1,28.99
2127,191,1.14285714285714,2,27.94
2142,192,1.14285714285714,2,30.54
2161,193,1.14285714285714,3,52.63
2180,194,1.14285714285714,1,16.99
2194,195,1.14285714285714,1,14.3
2194,195,5.71428571428571,1,22.97
2194,195,18.2857142857143,2,16.56
2194,195,20.8571428571429,2,48.94
2194,195,23,1,39.51
2194,195,23.7142857142857,1,10.77
2194,195,28.1428571428571,1,33.86
2199,196,1.14285714285714,3,36.75
2202,197,1.14285714285714,2,29.36
2202,197,2.71428571428571,2,27.13
2217,198,1.14285714285714,3,46.68
2217,198,43.5714285714286,1,29.49
2235,199,1.14285714285714,1,27.77
780,200,1.28571428571429,3,47.73
780,200,4.42857142857143,1,23.99
780,200,15.5714285714286,3,58.97
780,200,53.4285714285714,1,11.49
2254,201,1.28571428571429,2,21.54
2272,202,1.28571428571429,1,12.49
2272,202,4.85714285714286,2,25.26
2272,202,8.28571428571429,1,12.49
2289,203,1.28571428571429,1,16.7
2289,203,25.8571428571429,1,15.96
2289,203,32.2857142857143,1,27.77
2294,204,1.28571428571429,2,28.35
2319,205,1.28571428571429,1,10.77
2331,206,1.28571428571429,4,56.87
2331,206,19.2857142857143,1,14.96
2336,207,1.28571428571429,1,12.99
2361,208,1.28571428571429,4,82.96
2361,208,1.57142857142857,2,34.27
2363,209,1.28571428571429,1,14.37
2379,210,1.28571428571429,3,59.97
2389,211,1.28571428571429,3,35.31
2389,211,5.85714285714286,3,61.11
2389,211,7.57142857142857,5,141.6
2389,211,10.2857142857143,3,37.51
2389,211,11.4285714285714,6,80.21
2389,211,14.2857142857143,5,68.05
2389,211,17.2857142857143,5,62.25
2389,211,19.1428571428571,4,51.94
2389,211,45.1428571428571,5,92.95
2389,211,46.8571428571429,2,24.48
2389,211,48,1,21.49
2389,211,51.8571428571429,2,30.98
2389,211,63.7142857142857,2,41.48
2389,211,77.4285714285714,3,61.47
2398,212,1.28571428571429,1,31.98
2419,213,1.28571428571429,1,13.97
2419,213,75.5714285714286,6,81.44
2442,214,1.28571428571429,1,14.96
2445,215,1.28571428571429,1,19.99
2445,215,29.5714285714286,1,14.96
2445,215,30.2857142857143,1,13.97
2445,215,48.7142857142857,2,24.48
2455,216,1.28571428571429,1,14.96
2455,216,64.4285714285714,2,24.98
2457,217,1.28571428571429,1,13.97
2457,217,3.85714285714286,2,25.74
2457,217,8,3,37.9
2457,217,23.4285714285714,3,44.29
2457,217,25.5714285714286,3,41.1
2457,217,67.4285714285714,2,25.98
208,218,1.42857142857143,5,63.25
208,218,59.4285714285714,5,70.38
2181,219,1.42857142857143,3,41.75
2181,219,16.2857142857143,1,14.99
2471,220,1.42857142857143,1,21.99
2471,220,28.8571428571429,2,21.74
2478,221,1.42857142857143,1,21.77
2492,222,1.42857142857143,1,11.77
2508,223,1.42857142857143,5,69.29
2521,224,1.42857142857143,1,11.77
2537,225,1.42857142857143,2,24.54
2541,226,1.42857142857143,1,11.77
2541,226,5.42857142857143,1,15.7
2541,226,12.8571428571429,1,24.99
2556,227,1.42857142857143,1,0
2563,228,1.42857142857143,1,22.97
2563,228,3.42857142857143,1,13.97
2568,229,1.42857142857143,2,22.74
2568,229,3.28571428571429,1,9.77
2578,230,1.42857142857143,1,12.49
2578,230,34,5,50.52
2578,230,34.4285714285714,1,6.78
2578,230,73.1428571428571,1,23.99
2591,231,1.42857142857143,4,58.28
2591,231,46,1,22.49
2591,231,70.8571428571429,5,72.04
2597,232,1.42857142857143,1,17.36
2597,232,21.5714285714286,2,29.73
2597,232,24,2,26.14
2597,232,38,1,10.99
2597,232,46.1428571428571,1,76.99
2597,232,71.4285714285714,2,18.64
2597,232,73.5714285714286,2,26.57
2597,232,76.7142857142857,3,38.47
2610,233,1.42857142857143,2,29.92
2625,234,1.42857142857143,3,35.31
2645,235,1.42857142857143,1,11.77
2665,236,1.42857142857143,1,5.78
2681,237,1.42857142857143,1,15.96
2697,238,1.42857142857143,1,16.7
2709,239,1.42857142857143,1,14.37
2725,240,1.42857142857143,5,58.85
2745,241,1.42857142857143,1,22.7
2745,241,39.8571428571429,1,11.99
2745,241,41.1428571428571,1,14.49
2745,241,46.1428571428571,1,19.99
2745,241,48.2857142857143,1,21.49
2745,241,58,2,24.98
2753,242,1.42857142857143,1,14.37
2753,242,8.42857142857143,1,14.96
2753,242,10.1428571428571,1,13.97
2753,242,27.2857142857143,3,37.51
2753,242,32.8571428571429,2,29.92
2753,242,63.4285714285714,1,27.99
2509,243,1.57142857142857,7,94.4
2509,243,9.85714285714286,4,55.28
2509,243,57.8571428571429,7,95.43
2509,243,61.4285714285714,12,187.68
2509,243,61.8571428571429,2,27.98
2509,243,63.5714285714286,4,50.35
2761,244,1.57142857142857,1,15.96
2761,244,2.71428571428571,3,45.88
2761,244,2.71428571428571,6,192.9
2761,244,4.71428571428571,7,164.93
2761,244,5.57142857142857,4,142.96
2761,244,6.28571428571429,6,308.22
2761,244,6.71428571428571,8,119.43
2765,245,1.57142857142857,1,10.77
2786,246,1.57142857142857,5,78.2
2790,247,1.57142857142857,2,29.58
2790,247,5.42857142857143,3,40.9
2790,247,25.5714285714286,2,31.32
2803,248,1.57142857142857,1,19.99
2813,249,1.57142857142857,2,26.73
2813,249,3.42857142857143,2,30.32
2820,250,1.57142857142857,2,31.78
2820,250,19.7142857142857,2,27.73
2820,250,22,2,26.14
2820,250,40,2,27.98
2821,251,1.57142857142857,1,14.96
